[0.6513899564743042, 0.2606685757637024]
[0.5348867177963257, 0.29192912578582764]
[0.4967597424983978, 0.353189080953598]
[0.9265158772468567, 0.055979885160923004]
[0.9342097043991089, 0.04637746885418892]
[0.9397627711296082, 0.03785835951566696]
[0.903067946434021, 0.071321040391922]
[0.6366135478019714, 0.32399362325668335]
[0.8948730230331421, 0.07689061015844345]
[0.9788660407066345, 0.014941568486392498]
[0.9483339190483093, 0.030850423499941826]
[0.9565631151199341, 0.025370733812451363]
[0.8674893975257874, 0.09577676653862]
[0.6330316662788391, 0.34629037976264954]
[0.8437968492507935, 0.12981925904750824]
[0.8527235984802246, 0.12239136546850204]
[0.2457541674375534, 0.6548397541046143]
[0.7849429249763489, 0.10991370677947998]
[0.7994295954704285, 0.1303371638059616]
[0.8609735369682312, 0.1419837474822998]
[0.664829671382904, 0.37758827209472656]
[0.7277605533599854, 0.24105076491832733]
[0.8598129153251648, 0.12374815344810486]
[0.8031302690505981, 0.1870318502187729]
[0.35561537742614746, 0.5792986154556274]
[0.8761119246482849, 0.07031265646219254]
[0.19271360337734222, 0.8692662715911865]
[0.8249180912971497, 0.17612414062023163]
[0.694959819316864, 0.24758465588092804]
[0.862947940826416, 0.1462951898574829]
[0.745542049407959, 0.22616694867610931]
[0.8663262128829956, 0.11396271735429764]
[0.6561351418495178, 0.3446059226989746]
[0.8420606255531311, 0.18005721271038055]
[0.8764421939849854, 0.0959918275475502]
[0.9229418039321899, 0.06085706502199173]
[0.9137994647026062, 0.06641140580177307]
[0.9550217390060425, 0.024340208619832993]
[0.9772615432739258, 0.01401667483150959]
[0.8600451946258545, 0.11685574054718018]
[0.9421665072441101, 0.02799484133720398]
[0.8215488791465759, 0.16077867150306702]
[0.8964572548866272, 0.0557638444006443]
[0.9665823578834534, 0.023223426192998886]
[0.9011492133140564, 0.08916659653186798]
[0.9736135005950928, 0.014510608278214931]
[0.9460436701774597, 0.03219566121697426]
[0.9274221062660217, 0.04996519908308983]
[0.9611468315124512, 0.02222667634487152]
[0.9051093459129333, 0.07286488264799118]
[0.9676405191421509, 0.018410678952932358]
[0.4849926829338074, 0.3619277775287628]
[0.7413353323936462, 0.2958788573741913]
[0.785502016544342, 0.20505094528198242]
[0.9653642773628235, 0.015857739374041557]
[0.41206595301628113, 0.4511914849281311]
[0.92884361743927, 0.06060020253062248]
[0.23941577970981598, 0.8799769282341003]
[0.48730048537254333, 0.40823277831077576]
[0.45251932740211487, 0.5383548736572266]
[0.12203237414360046, 0.9908233880996704]
[0.911782443523407, 0.10598668456077576]
[0.8576152324676514, 0.12522132694721222]
[0.9395717978477478, 0.03692304342985153]
[0.9609485268592834, 0.023817183449864388]
[0.8350635766983032, 0.09541584551334381]
[0.8207260370254517, 0.11953796446323395]
[0.621917188167572, 0.3571922183036804]
[0.7324537038803101, 0.3058626353740692]
[0.8301278352737427, 0.12826135754585266]
[0.8782674074172974, 0.05485475808382034]
[0.30741700530052185, 0.9328199028968811]
[0.3178305923938751, 0.9102859497070312]
[0.8971178531646729, 0.060042403638362885]
[0.2928421199321747, 0.5549551248550415]
[0.7376571893692017, 0.28128552436828613]
[0.928991973400116, 0.0517800934612751]
[0.8508021235466003, 0.09600909799337387]
[0.9628358483314514, 0.020313195884227753]
[0.9932364821434021, 0.0024617561139166355]
[0.9869349002838135, 0.005139835178852081]
[0.9116879105567932, 0.04579366743564606]
[0.8805757164955139, 0.07056913524866104]
[0.8992851972579956, 0.06209371238946915]
[0.9391987919807434, 0.03929298371076584]
[0.9843686819076538, 0.009364400990307331]
[0.8925784230232239, 0.09957743436098099]
[0.967467188835144, 0.014664005488157272]
[0.9759016036987305, 0.011864681728184223]
[0.9878389835357666, 0.004912976175546646]
[0.7775834202766418, 0.20433016121387482]
[0.9606930017471313, 0.018406828865408897]
[0.8448916077613831, 0.1109791174530983]
[0.9641169309616089, 0.017301863059401512]
[0.8529866933822632, 0.14269612729549408]
[0.6813914775848389, 0.25006037950515747]
[0.9081253409385681, 0.057171400636434555]
[0.9856510758399963, 0.0054868776351213455]
[0.43688008189201355, 0.503974199295044]
[0.7341436147689819, 0.32551950216293335]
[0.05825573205947876, 0.8199074268341064]
[0.6290056705474854, 0.303671658039093]
[0.6663931012153625, 0.2914360463619232]
[0.5323652029037476, 0.43806031346321106]
[0.8076171875, 0.14689049124717712]
[0.9335811734199524, 0.030169036239385605]
[0.6548761129379272, 0.29704058170318604]
[0.9074097275733948, 0.04938511550426483]
[0.9264547824859619, 0.04617652669548988]
[0.8426750898361206, 0.10182484984397888]
[0.9068834185600281, 0.09494515508413315]
[0.683598518371582, 0.4683537483215332]
[0.9175469875335693, 0.06751257926225662]
[0.544327437877655, 0.3876922130584717]
[0.9102153182029724, 0.0844634398818016]
[0.8092433214187622, 0.16848459839820862]
[0.3899480402469635, 0.4676058292388916]
[0.3930199444293976, 0.46419069170951843]
[0.06520756334066391, 0.7731419801712036]
[0.7673457860946655, 0.27486947178840637]
[0.41721516847610474, 0.621268093585968]
[0.761921226978302, 0.13701900839805603]
[0.38466575741767883, 0.425572007894516]
[0.8910543918609619, 0.04587455838918686]
[0.924872875213623, 0.055406153202056885]
[0.9867143034934998, 0.003960151690989733]
[0.9714623093605042, 0.02506178803741932]
[0.7826067209243774, 0.20242375135421753]
[0.9672398567199707, 0.01444307342171669]
[0.9322822093963623, 0.048015840351581573]
[0.951197624206543, 0.029584990814328194]
[0.6709718108177185, 0.3076484203338623]
[0.34128308296203613, 0.7538740038871765]
[0.6218137145042419, 0.37499478459358215]
[0.8236983418464661, 0.12104432284832001]
[0.4643096327781677, 0.26821520924568176]
[0.8618428111076355, 0.12649154663085938]
[0.8183180689811707, 0.18973445892333984]
[0.715951681137085, 0.3611210584640503]
[0.9274327754974365, 0.07645804435014725]
[0.9773240685462952, 0.02388947457075119]
[0.9446719884872437, 0.0421227291226387]
[0.2884575426578522, 0.7530754804611206]
[0.4428306818008423, 0.8297042846679688]
[0.5238346457481384, 0.7919601202011108]
[0.5677815079689026, 0.7104931473731995]
[0.4419877827167511, 0.5837365388870239]
[0.8709610104560852, 0.10728760808706284]
[0.8120783567428589, 0.19692136347293854]
[0.7019948363304138, 0.2654981017112732]
[0.11504945158958435, 0.8130543231964111]
[0.7374764680862427, 0.23472070693969727]
[0.2549540102481842, 0.6438196301460266]
[0.15031199157238007, 0.7736732363700867]
[0.03994718939065933, 0.8158881068229675]
[0.7219105958938599, 0.213997021317482]
[0.1309288889169693, 0.9858836531639099]
[0.5851350426673889, 0.9935935139656067]
[0.1475503295660019, 0.986395001411438]
[0.18202385306358337, 0.989054799079895]
[0.1418670415878296, 0.9817057847976685]
[0.20302103459835052, 0.9609039425849915]
[0.10260847210884094, 0.9930406808853149]
[0.42523878812789917, 0.9732480645179749]
[0.5711684823036194, 0.9910258650779724]
[0.592194676399231, 0.9958778619766235]
[0.5182570815086365, 0.969992995262146]
[0.1781785488128662, 0.9799168109893799]
[0.1893102079629898, 0.9884212017059326]
[0.09204521030187607, 0.9890724420547485]
[0.07536377757787704, 0.9839120507240295]
[0.12262088805437088, 0.9951233267784119]
[0.5714601278305054, 0.9839951395988464]
[0.823145866394043, 0.15054106712341309]
[0.809503972530365, 0.11765482276678085]
[0.48523271083831787, 0.46754133701324463]
[0.6284119486808777, 0.43651553988456726]
[0.2614649832248688, 0.6466901898384094]
[0.8423163890838623, 0.11440811306238174]
[0.7283802032470703, 0.37790995836257935]
[0.8860576152801514, 0.08899756520986557]
[0.8444722294807434, 0.14230988919734955]
[0.858489453792572, 0.12208250164985657]
[0.7498093843460083, 0.2531942129135132]
[0.6723952293395996, 0.3162536919116974]
[0.638789713382721, 0.33296123147010803]
[0.45560839772224426, 0.5614007115364075]
[0.7107603549957275, 0.23047511279582977]
[0.8080271482467651, 0.1545853316783905]
[0.5351486802101135, 0.304332971572876]
[0.7742571234703064, 0.21719257533550262]
[0.8196951746940613, 0.13212531805038452]
[0.5165470242500305, 0.3715071678161621]
[0.17674361169338226, 0.6060227155685425]
[0.665533721446991, 0.3411790728569031]
[0.9144033193588257, 0.09789855778217316]
[0.7682892680168152, 0.30420318245887756]
[0.39797449111938477, 0.6039319038391113]
[0.7459540963172913, 0.17474058270454407]
[0.8664504289627075, 0.1101112812757492]
[0.6725038886070251, 0.2603954076766968]
